customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsMonthToMonth,ContractStability,IsElectronicCheck,PaymentStability,FinancialRiskScore,TenureRisk,IsNewCustomer,IsVeryNewCustomer,TenureSegment,LifecycleValue,RevenueAcceleration,HasTechSupport,HasOnlineSecurity,HasBackup,ProtectionScore,FullyProtected,NoProtection,ServiceVulnerability,ServiceCount,RevenuePerService,PriceDeviation,IsPriceSensitive,EstimatedMargin,CumulativeProfit,DigitalAdoption,IsStreamingUser,IsPureStreaming,ContractValueAlignment,RiskyNewCustomer,VulnerableHighValue,UnstableCustomer,EarlyServiceOverload,MonthlyCharges_ZScore,TotalCharges_ZScore,ChargesPercentile,TenurePercentile,ExpectedTotalCharges,ChargesConsistency,ChurnRiskScore,RiskCategory,DataSegment,SegmentName
1112-CUNAO,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.85,1424.95,Yes,1,0.0,1,0.0,1.0,0.2865047968601901,0,0,Growing,1347.75,-0.7906249999999915,0,0,1,1,0,0,0.75,4,17.97,7.8999999999999915,0,49.849999999999994,747.7499999999999,0.25,1,0,0,0,0,1,0,0.8338334841644282,-0.3783335417318183,0.7495385489138151,0.34374556297032516,1347.75,0.9427618164967562,0.7466261992150475,Critical Risk,4,Growth Potentials
5175-AOBHI,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.0,193.6,Yes,1,0.0,0,0.33,0.5074,0.7165313105737893,1,0,First Year,184.0,-7.280000000000001,0,0,0,0,0,1,1.0,2,15.333333333333334,-23.299999999999997,1,16.0,64.0,0.25,0,0,0,1,0,0,0,-0.6235624849812617,-0.9219496269104047,0.301860002839699,0.163353684509442,184.0,0.9481081081081082,0.6317228276434472,High Risk,1,Value Seekers
5174-RNGBH,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,Yes,1,0.0,0,0.33,0.5074,0.4723665527410147,1,0,First Year,596.25,-4.195000000000007,1,0,1,2,0,0,0.5,5,11.041666666666666,-24.299999999999997,1,21.25,191.25,0.25,1,0,0,1,0,0,0,0.04946530008601819,-0.7334598493759933,0.45633962799943206,0.2548629845236405,596.25,0.9593135203013814,0.4706816381852536,Moderate Risk,4,Growth Potentials
8631-WUXGY,Female,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4391.25,No,1,0.0,1,0.0,1.0,0.02163737071949309,0,0,Established,4590.8,-6.369148936170205,0,0,1,2,0,0,0.5,6,14.257142857142856,1.0499999999999972,0,49.8,2290.7999999999997,0.5,1,0,0,0,0,1,0,1.1645310871974868,0.9312278286870231,0.8685219366747124,0.658171233849212,4590.8,0.9565420967812186,0.6054093426798732,High Risk,0,Digital Natives
7270-BDIOA,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.0,1993.8,Yes,1,0.0,1,0.0,1.0,0.1598797460796939,0,0,Growing,1980.0,-3.313043478260866,1,0,0,1,0,0,0.75,4,18.0,8.049999999999997,0,50.0,1100.0,0.25,1,0,0,0,0,1,0,0.8388188751649267,-0.12719778824675013,0.752804202754508,0.4240380519664915,1980.0,0.9930338213023726,0.7149699365199235,Critical Risk,4,Growth Potentials
9565-JSNFM,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.45,2597.6,Yes,0,0.5,0,0.67,0.039599999999999996,0.042143843509276406,0,0,Established,2677.1,-3.844871794871807,0,0,0,0,0,1,1.0,2,23.483333333333334,1.1500000000000057,0,40.45,1537.1000000000001,0.5,0,0,0,0,0,0,0,0.18905624809997262,0.13936768235935731,0.5028396989919068,0.5873917364759336,2677.1,0.9703147754004705,0.2743959608773191,Low Risk,3,Basic Users
5906-DVAPM,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75.0,4213.9,No,0,0.5,0,1.0,0.0,0.010220770217146324,0,0,Loyal,4125.0,0.24821428571428328,1,1,1,3,0,0,0.25,6,10.714285714285714,-23.75,1,25.0,1375.0,1.0,1,0,0,0,0,0,0,0.3402797751150897,0.8529313957423507,0.5565100099389465,0.7463438875479199,4125.0,0.9784537081919535,0.05255519255428658,Low Risk,5,Flight Risks
6654-QGBZZ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,No,1,0.0,0,0.33,0.5074,0.9200444146293233,1,1,Onboarding,19.9,-9.95,0,0,0,0,0,1,0.0,1,9.95,-0.3000000000000007,0,-5.100000000000001,-5.100000000000001,0.0,0,0,1,1,0,0,0,-1.491020519067978,-0.9986346587823504,0.07773675990345023,0.04515121397131904,19.9,1.0,0.5076011036573308,High Risk,1,Value Seekers
8348-JLBUG,Male,1,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),80.3,5017.7,No,0,0.5,0,1.0,0.0,0.004827949993831441,0,0,Loyal,5139.2,-3.1046153846153857,0,1,0,2,0,0,0.5,4,16.06,-1.6500000000000057,0,40.3,2579.2,0.5,0,0,0,0,0,0,0,0.5164302571326987,1.2077928155389541,0.627502484736618,0.8369302853897487,5139.2,0.9763627874401775,0.15120698749845787,Low Risk,3,Basic Users
0607-DAAHE,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1052.35,Yes,0,1.0,0,0.67,0.039599999999999996,0.012074413323532873,0,0,Loyal,1046.75,-0.2620370370370395,0,0,0,0,0,1,0.0,1,9.875,-0.4499999999999993,0,-5.25,-278.25,0.25,0,0,0,0,0,0,0,-1.4960059100684764,-0.5428288950737125,0.06005963367883004,0.7271759193525487,1046.75,0.9946552135528515,0.09187860333088323,Low Risk,2,Premium Loyalists
5641-DMBFJ,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.3,4916.4,No,0,1.0,1,0.0,0.573,0.00795994384870645,0,0,Loyal,4889.4,-0.9711864406779682,1,1,0,3,0,0,0.25,7,10.5375,-19.799999999999997,1,29.299999999999997,1699.3999999999999,0.5,1,0,1,0,0,0,0,0.6493740171459885,1.163070917273968,0.672653698707937,0.7762317194377396,4889.4,0.9944789792246033,0.30253998596217657,Moderate Risk,0,Digital Natives
9200-NLNPD,Male,0,Yes,No,56,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.05,2959.8,No,0,0.5,0,0.67,0.039599999999999996,0.009403562551495206,0,0,Loyal,3026.7999999999997,-2.1236842105263065,1,0,0,2,0,0,0.5,5,9.008333333333333,-36.5,1,9.049999999999997,506.79999999999984,0.5,1,1,0,0,0,0,0,-0.35601316795451593,0.2992716463433457,0.35659520090870367,0.7565668039187846,3026.7999999999997,0.9778717220424071,0.1662108906378738,Low Risk,3,Basic Users
2664-XJZNO,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.9,7559.55,No,0,1.0,0,1.0,0.0,0.0024787521766663585,0,0,Loyal,7552.8,-1.3445205479452085,1,1,0,3,0,0,0.25,7,13.1125,0.8000000000000114,0,49.900000000000006,3592.8,0.75,1,0,1,0,0,0,0,1.3340343812144315,2.3299681077882655,0.9243930143404799,0.9743717165980406,7552.8,0.9991064100187985,0.07561968804416659,Low Risk,5,Flight Risks
9732-KPKBW,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,Yes,1,0.0,1,0.0,1.0,0.9200444146293233,1,1,Onboarding,53.95,-26.975,1,1,0,2,0,0,0.5,4,10.790000000000001,-28.0,1,13.950000000000003,13.950000000000003,0.5,0,0,0,1,0,1,0,-0.35933676195484804,-0.9836022734326686,0.35588527616072696,0.04515121397131904,53.95,1.0,0.8300111036573308,Critical Risk,4,Growth Potentials
3339-EAQNV,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.25,7133.1,No,0,0.5,0,1.0,0.0,0.0024787521766663585,0,0,Loyal,7002.0,0.46369863013698875,0,0,1,1,0,0,0.75,5,16.208333333333332,6.700000000000003,0,52.25,3762.0,0.75,1,0,0,0,0,0,0,1.0797794401890146,2.141699070126831,0.8421127360499787,0.9743717165980406,7002.0,0.9812794516635727,0.1756196880441666,Low Risk,5,Flight Risks
0921-OHLVP,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.05,1799.3,No,1,0.0,1,0.0,1.0,0.1598797460796939,0,0,Growing,1827.1,-4.8195652173913,0,0,0,0,0,1,1.0,3,20.7625,8.475000000000009,0,48.05,1057.1,0.0,1,0,0,0,0,1,0,0.6078290921418354,-0.21306559883450749,0.6593071134459747,0.4240380519664915,1827.1,0.984792954433565,0.7899699365199234,Critical Risk,4,Growth Potentials
3389-YGYAI,Female,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,829.55,Yes,1,0.0,1,0.0,1.0,0.513417119032592,1,0,First Year,844.0,-13.327777777777783,0,0,1,2,0,0,0.5,6,15.071428571428571,6.75,0,55.5,444.0,0.5,1,0,0,1,0,1,0,1.3539759452164248,-0.641190582471925,0.9339769984381655,0.237682805622604,844.0,0.9828994082840237,0.728354279758148,Critical Risk,0,Digital Natives
9560-ARGQJ,Female,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,1312.15,Yes,1,0.0,1,0.0,1.0,0.26359713811572677,0,0,Growing,1296.0,-3.814705882352939,0,0,0,0,0,1,1.0,3,20.25,6.425000000000011,0,46.0,736.0,0.25,1,0,0,0,0,1,0,0.5396954151350245,-0.42813245707525804,0.6444696862132614,0.35645321595910834,1296.0,0.9875481881264456,0.7908992845289317,Critical Risk,4,Growth Potentials
8350-NYMVI,Female,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.1,1597.05,No,1,0.0,0,0.67,0.4666,0.03877420783172201,0,0,Established,1602.9,-1.1737500000000054,1,0,1,3,0,0,0.25,4,8.22,-40.85,1,1.1000000000000014,42.900000000000055,0.5,0,0,0,0,0,0,0,-0.7864185909975417,-0.30235487745339656,0.26700269771404234,0.5955558710776657,1602.9,0.99635264043893,0.27300355195793047,Low Risk,3,Basic Users
1600-DILPE,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,524.35,No,1,0.0,0,0.67,0.4666,0.36787944117144233,1,0,First Year,540.0,-4.66538461538461,0,0,0,0,0,1,1.0,2,15.0,-24.299999999999997,1,15.0,180.0,0.5,0,0,0,1,0,0,0,-0.6567984249845842,-0.7759302009366219,0.28751952293056937,0.30214397273888965,540.0,0.9710720887245842,0.5052798602928605,High Risk,1,Value Seekers
0536-ESJEP,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.55,4191.45,No,0,1.0,0,0.67,0.039599999999999996,0.011108996538242306,0,0,Loyal,4025.7,1.6581818181818164,0,1,1,2,0,0,0.5,6,10.65,-24.200000000000003,1,24.549999999999997,1325.6999999999998,1.0,1,0,1,0,0,0,0,0.32532360211359457,0.8430201754457176,0.5450802214965214,0.7369728808746273,4025.7,0.9588372612809497,0.11663724913456058,Low Risk,5,Flight Risks
4654-GGUII,Female,0,No,No,18,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,40.2,711.95,No,0,0.5,0,0.33,0.08039999999999999,0.22313016014842982,0,0,Growing,723.6,-2.7289473684210535,1,1,1,3,0,0,0.25,4,8.040000000000001,-41.75,1,0.20000000000000284,3.600000000000051,0.75,0,0,0,0,0,0,0,-0.8163309370005319,-0.6931086005959366,0.262530171801789,0.381371574613091,723.6,0.9839221639525255,0.15892254003710746,Low Risk,3,Basic Users
6478-HRRCZ,Male,0,Yes,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,No,0,0.5,0,0.33,0.08039999999999999,0.06948345122280154,0,0,Established,2256.0,-3.780303030303031,1,1,1,3,0,0,0.25,6,10.071428571428571,-28.25,1,20.5,656.0,0.5,1,0,0,0,0,0,0,0.19071804510013865,-0.035392075075931874,0.5039045861138719,0.5311656964361777,2256.0,0.9759636685866194,0.14551086280570039,Low Risk,0,Digital Natives
8510-BBWMU,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,806.95,No,0,0.5,0,0.33,0.08039999999999999,0.03282165832666321,0,0,Established,809.75,-0.5369047619047613,0,0,0,0,0,1,0.0,1,9.875,-0.4499999999999993,0,-5.25,-215.25,0.25,0,0,0,0,0,0,0,-1.4960059100684764,-0.651168024730451,0.06005963367883004,0.6135879596762743,809.75,0.9965464076472402,0.1113454145816658,Low Risk,2,Premium Loyalists
6857-TKDJV,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1620.45,No,0,1.0,0,0.67,0.039599999999999996,0.0037600112358255108,0,0,Loyal,1651.55,-0.8198529411764675,0,0,0,0,0,1,0.0,1,12.325,4.449999999999999,0,-0.3500000000000014,-23.450000000000095,0.25,0,0,0,0,0,0,0,-1.3331498040521963,-0.2920242513981085,0.18678120119267358,0.8729944625869658,1651.55,0.9811805996792836,0.08980000280895639,Low Risk,2,Premium Loyalists
2360-RDGRO,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,6812.95,No,1,0.0,1,0.0,1.0,0.004441928425934291,0,0,Loyal,6776.25,-1.0234848484848555,0,1,0,2,0,0,0.5,6,14.892857142857142,5.5,0,54.25,3526.25,0.5,1,0,0,0,0,1,0,1.3124310202122718,2.0003593294601436,0.9149510151923896,0.8480051114581855,6776.25,0.9945848242281161,0.6011104821064835,High Risk,0,Digital Natives
0584-BJQGZ,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.35,1837.9,No,1,0.0,0,0.67,0.4666,0.12451447144412296,0,0,Established,1958.7499999999998,-7.661538461538456,1,1,1,4,1,0,0.0,7,9.79375,-25.75,1,23.349999999999994,583.7499999999999,1.0,1,0,0,0,0,0,0,0.4516201741262198,-0.19602448064074168,0.5895215107198637,0.4614510861848644,1958.7499999999998,0.9383339711697922,0.19443861786103073,Low Risk,5,Flight Risks
5134-IKDAY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,1,0.0,1,0.0,1.0,0.9200444146293233,1,1,Onboarding,69.8,-34.9,0,0,0,0,0,1,1.0,2,23.266666666666666,0.5,0,39.8,39.8,0.25,0,0,0,1,0,1,0,0.16745288709781284,-0.9766048194593215,0.485730512565668,0.04515121397131904,69.8,1.0,0.9550111036573307,Critical Risk,4,Growth Potentials
1360-XFJMR,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,No,0,0.5,0,1.0,0.0,0.0037600112358255108,0,0,Loyal,7349.900000000001,-1.6933823529411853,1,0,1,3,0,0,0.25,7,13.7125,5.6000000000000085,0,54.7,3664.9,0.75,1,0,0,0,0,0,0,1.4935668932303794,2.2350058144338867,0.9664205594207014,0.8729944625869658,7349.900000000001,0.9992585941857459,0.07594000280895638,Low Risk,5,Flight Risks
3070-DVEYC,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.75,545.15,Yes,1,0.0,0,0.33,0.5074,0.5580351457700471,1,0,First Year,516.25,-5.606250000000003,0,0,0,0,0,1,1.0,2,24.583333333333332,4.450000000000003,0,43.75,306.25,0.0,0,0,0,1,0,0,0,0.29873485011093664,-0.7667474222208103,0.5294618770410336,0.21965071702399547,516.25,0.9441275978733689,0.6170987864425118,High Risk,4,Growth Potentials
5730-RIITO,Female,1,No,No,43,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.45,1500.25,No,1,0.0,0,1.0,0.427,0.02778293395412425,0,0,Established,1438.3500000000001,0.6465909090909037,0,1,1,2,0,0,0.5,3,8.3625,-41.124999999999986,1,-1.5499999999999972,-66.64999999999988,1.0,0,0,1,0,0,0,0,-1.0406735320229585,-0.34509011686159663,0.24030952719011786,0.6324009654976572,1438.3500000000001,0.9569944766734986,0.25639573348853106,Low Risk,3,Basic Users
9058-MJLZC,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,2283.15,No,1,0.0,1,0.0,1.0,0.1353352832366127,0,0,Growing,2270.3999999999996,-3.2739999999999867,0,1,0,1,0,0,0.75,5,15.766666666666666,4.049999999999997,0,49.599999999999994,1190.3999999999999,0.5,1,0,0,0,0,1,0,0.9917041991802098,0.0005443762446000426,0.8069004685503337,0.4491693880448672,2270.3999999999996,0.9943867218455577,0.6838338208091532,High Risk,4,Growth Potentials
5707-ORNDZ,Male,1,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,Yes,1,0.0,1,0.0,1.0,0.4723665527410147,1,0,First Year,490.95,-5.144999999999996,0,1,0,1,0,0,0.75,3,13.6375,-20.02499999999999,1,19.549999999999997,175.95,0.25,0,0,0,1,0,1,0,-0.3393951979528547,-0.789307037238982,0.3650433054096266,0.2548629845236405,490.95,0.9936985466002642,0.7930916381852536,Critical Risk,4,Growth Potentials
0902-XKXPN,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1376.5,No,0,1.0,0,0.67,0.039599999999999996,0.003182780796509667,0,0,Loyal,1393.8,-0.5357142857142847,0,0,0,0,0,1,0.0,1,10.1,0.0,0,-4.800000000000001,-331.20000000000005,0.25,0,0,0,0,0,0,0,-1.481049737066981,-0.39972323542321603,0.11529177907141842,0.9008945051824506,1393.8,0.9875967880699742,0.08965569519912743,Low Risk,2,Premium Loyalists
5177-RVZNU,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.3,755.4,No,0,0.5,0,0.67,0.039599999999999996,0.04580631417262147,0,0,Established,751.1,-0.4210526315789487,0,0,0,0,0,1,0.0,1,10.15,0.10000000000000142,0,-4.699999999999999,-173.89999999999998,0.25,0,0,0,0,0,0,0,-1.477726143066649,-0.6739263056343013,0.1253017180178901,0.5785886696010223,751.1,0.9942826751761734,0.10031157854315538,Low Risk,2,Premium Loyalists
0056-EPFBG,Male,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,No,0,1.0,0,1.0,0.0,0.18887560283756183,0,0,Growing,788.0,-0.0952380952380949,1,1,0,3,0,0,0.25,4,7.88,-42.550000000000004,1,-0.6000000000000014,-12.000000000000028,0.75,0,0,0,0,0,0,0,-0.84291968900319,-0.6430227234176277,0.2586255856879171,0.4036632116995598,788.0,0.9525982256020279,0.12221890070939045,Low Risk,5,Flight Risks
8993-IZEUX,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,No,1,0.0,0,0.67,0.4666,0.5580351457700471,1,0,First Year,484.05000000000007,-8.068750000000009,0,0,0,0,0,1,1.0,2,23.05,-0.14999999999999147,0,39.150000000000006,274.05000000000007,0.25,0,0,0,1,0,0,0,0.14584952609565352,-0.7916910278671254,0.47245491977850346,0.21965071702399547,484.05000000000007,0.9905164416039586,0.5778187864425117,High Risk,1,Value Seekers
8696-JKZNU,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2841.55,Yes,1,0.0,1,0.0,1.0,0.04580631417262147,0,0,Established,2821.25,-1.4723684210526216,0,0,0,0,0,1,1.0,2,25.416666666666668,6.950000000000003,0,46.25,1711.25,0.25,0,0,0,0,0,1,0,0.3818247001192428,0.24706666638446492,0.5794405792985944,0.5785886696010223,2821.25,0.9928071574098679,0.7364515785431552,Critical Risk,4,Growth Potentials
5380-AFSSK,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,Yes,1,0.0,0,0.33,0.5074,0.6592406302004438,1,0,First Year,469.5,-12.75833333333334,0,0,0,0,0,1,1.0,4,18.78,11.950000000000003,0,53.900000000000006,269.5,0.25,1,0,0,1,1,0,0,0.9684390411778845,-0.7924856914098399,0.7935538832883714,0.18529035922192247,469.5,0.9631243358129649,0.6174001575501109,High Risk,4,Growth Potentials
8190-ZTQFB,Male,0,No,No,41,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,No,0,0.5,1,0.0,0.573,0.03282165832666321,0,0,Established,2105.35,-1.942857142857143,0,0,0,1,0,0,0.75,4,10.27,-30.6,1,11.350000000000001,465.3500000000001,0.25,1,1,0,0,0,0,0,-0.44575020596348647,-0.09130548490081351,0.346159307113446,0.6135879596762743,2105.35,0.9856386640396895,0.43375541458166583,Moderate Risk,4,Growth Potentials
0931-MHTEM,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5299.65,No,0,0.5,0,1.0,0.0,0.011108996538242306,0,0,Loyal,5402.7,-3.692727272727282,0,1,1,2,0,0,0.5,6,14.292857142857143,1.2999999999999972,0,50.05,2702.7,1.0,1,0,0,0,0,0,0,1.1728400721983174,1.3322680299102558,0.8727104926877751,0.7369728808746273,5402.7,0.9809297333308659,0.10277724913456059,Low Risk,5,Flight Risks
2055-PDADH,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.4,204.7,Yes,1,0.0,1,0.0,1.0,0.7788007830714049,1,1,Onboarding,211.20000000000002,-19.22500000000001,0,0,0,0,0,1,1.0,2,23.46666666666667,1.1000000000000085,0,40.400000000000006,121.20000000000002,0.25,0,0,0,1,0,1,0,0.1873944510998066,-0.9170492017303322,0.5016328269203465,0.13666051398551754,211.20000000000002,0.9693685202639019,0.9197001957678511,Critical Risk,4,Growth Potentials
7515-LODFU,Male,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3,No,0,1.0,0,1.0,0.0,0.003182780796509667,0,0,Loyal,1400.7,-0.9242857142857162,0,0,0,0,0,1,0.0,1,10.15,0.10000000000000142,0,-4.699999999999999,-324.29999999999995,0.25,0,0,0,0,0,0,0,-1.477726143066649,-0.40864112629145616,0.1253017180178901,0.9008945051824506,1400.7,0.9683241777841192,0.07579569519912743,Low Risk,2,Premium Loyalists
0440-UEDAI,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,No,0,0.5,0,1.0,0.0,0.012074413323532873,0,0,Loyal,5005.85,-1.0657407407407504,1,0,1,3,0,0,0.25,6,13.492857142857144,-4.299999999999997,0,44.45,2355.8500000000004,0.75,1,0,0,0,0,0,0,0.9867188081797118,1.2188518831750639,0.8042027545080221,0.7271759193525487,5005.85,0.9926300967674287,0.07801860333088323,Low Risk,5,Flight Risks
1337-BOZWO,Male,0,Yes,Yes,18,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.4,812.4,No,0,0.5,0,1.0,0.0,0.22313016014842982,0,0,Growing,835.1999999999999,-3.6421052631578945,0,0,1,2,0,0,0.5,4,9.28,-35.550000000000004,1,6.399999999999999,115.19999999999997,0.5,1,1,0,0,0,0,0,-0.6102681089799328,-0.64876196011501,0.30427374698281984,0.381371574613091,835.1999999999999,0.9727337957426454,0.20578254003710744,Low Risk,3,Basic Users
0868-VJRDR,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,No,0,1.0,0,1.0,0.0,0.004827949993831441,0,0,Loyal,6659.2,-2.426153846153838,1,1,1,3,0,0,0.25,7,13.00625,-0.04999999999999716,0,49.05,3139.2,1.0,1,0,1,0,0,0,0,1.3057838322116073,1.9087964301495997,0.9115433764021014,0.8369302853897487,6659.2,0.9919446863457554,0.05120698749845786,Low Risk,5,Flight Risks
8714-EUHJO,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,Yes,1,0.0,1,0.0,1.0,0.07552184450877376,0,0,Established,2825.65,2.4578124999999886,0,0,1,1,0,0,0.75,4,18.23,9.200000000000003,0,51.150000000000006,1585.65,0.5,1,0,0,0,0,1,0,0.8770402061687477,0.31501039928655145,0.773534005395428,0.5216527048132897,2825.65,0.9399288910901599,0.6688804611271935,High Risk,4,Growth Potentials
6344-SFJVH,Female,0,No,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,No,1,0.0,0,1.0,0.427,0.18887560283756183,0,0,Growing,498.0,-0.8071428571428569,0,0,0,0,0,1,1.0,1,12.45,4.699999999999999,0,-0.10000000000000142,-2.0000000000000284,0.25,0,0,1,0,0,0,0,-1.3248408190513656,-0.7840534282621475,0.19480335084481046,0.4036632116995598,498.0,0.9840681362725451,0.4716689007093905,Moderate Risk,1,Value Seekers
3950-VPYJB,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,59.6,3509.4,No,0,0.5,0,0.33,0.08039999999999999,0.008651695203120634,0,0,Loyal,3397.2000000000003,0.9068965517241381,1,1,1,3,0,0,0.25,5,9.933333333333334,-30.949999999999996,1,14.600000000000001,832.2,0.5,0,0,0,0,0,0,0,-0.17155370093607614,0.5419089147188286,0.40692886554025276,0.766860712764447,3397.2000000000003,0.9669825201577307,0.13030292380078015,Low Risk,0,Digital Natives
8041-TMEID,Male,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,No,0,1.0,0,1.0,0.0,0.005247518399181385,0,0,Loyal,6835.5,0.7484374999999943,0,1,1,3,0,0,0.25,7,13.5625,4.400000000000006,0,53.5,3370.5,0.75,1,0,1,0,0,0,0,1.4536837652263923,2.0793621299983402,0.9572625301718017,0.8261394292205027,6835.5,0.9771227967527244,0.07631187959979535,Low Risk,5,Flight Risks
